ID,longitude,latitude,valence,arousal,emo_dis
38380438974,11.458841,48.146819,0,0,0.0
38650720022,11.45624,48.162693,0,0,0.0
38542434356,11.459444,48.146666,0,0,0.0
38270909352,11.460836,48.149125,5.65,3.35,6.568485365744526
23962830658,11.472554,48.147136,7.048555555555556,3.4192222222222224,7.834105949289387
37574725200,11.463875,48.148047,0,0,0.0
37060683013,11.479722,48.160555,0,0,0.0
40615221220,11.468469,48.190391,5.7,3.694,6.792321841609097
44651188524,11.473525,48.210144,0,0,0.0
45324606972,11.473525,48.210144,0,0,0.0
45324604212,11.473386,48.210625,0,0,0.0
45375157761,11.475555,48.209722,0,0,0.0
43229185805,11.480326,48.216437,6.11142857142857,3.6571428571428575,7.122096114292791
43222638835,11.480476,48.216638,6.11142857142857,3.6571428571428575,7.122096114292791
43222636745,11.480476,48.216638,6.11142857142857,3.6571428571428575,7.122096114292791
30261412608,11.480476,48.216638,6.11142857142857,3.6571428571428575,7.122096114292791
